reaction_id,post_id,user_id,created_at,reaction_type
r0004101,post000296,u00059,2025-03-14T09:16:32,like
r0004102,post000286,u00350,2025-03-14T09:17:24,like
r0004103,post000288,u00031,2025-03-14T09:21:46,like
r0004104,post000303,u00147,2025-03-14T09:22:29,like
r0004105,post000285,u00234,2025-03-14T09:24:35,like
r0004106,post000249,u00192,2025-03-14T09:27:25,support
r0004107,post000269,u00210,2025-03-14T09:29:36,like
r0004108,post000301,u00300,2025-03-14T09:30:45,like
r0004109,post000292,u00372,2025-03-14T09:35:01,like
r0004110,post000248,u00231,2025-03-14T09:37:08,like
r0004111,post000279,u00269,2025-03-14T09:42:11,celebrate
r0004112,post000267,u00114,2025-03-14T09:42:47,insightful
r0004113,post000253,u00252,2025-03-14T09:47:43,like
r0004114,post000299,u00224,2025-03-14T09:48:52,like
r0004115,post000297,u00174,2025-03-14T09:50:23,like
r0004116,post000287,u00268,2025-03-14T09:53:41,like
r0004117,post000283,u00195,2025-03-14T09:55:00,celebrate
r0004118,post000287,u00193,2025-03-14T09:55:21,insightful
r0004119,post000275,u00395,2025-03-14T09:55:43,like
r0004120,post000297,u00099,2025-03-14T09:59:13,like
r0004121,post000247,u00339,2025-03-14T10:01:45,like
r0004122,post000304,u00187,2025-03-14T10:01:54,like
r0004123,post000272,u00039,2025-03-14T10:07:14,support
r0004124,post000275,u00127,2025-03-14T10:07:44,like
r0004125,post000271,u00073,2025-03-14T10:09:26,like
r0004126,post000291,u00268,2025-03-14T10:10:45,like
r0004127,post000251,u00352,2025-03-14T10:10:46,like
r0004128,post000295,u00003,2025-03-14T10:12:25,celebrate
r0004129,post000272,u00179,2025-03-14T10:12:31,insightful
r0004130,post000287,u00166,2025-03-14T10:13:25,support
r0004131,post000268,u00006,2025-03-14T10:14:33,like
r0004132,post000293,u00029,2025-03-14T10:16:57,celebrate
r0004133,post000300,u00349,2025-03-14T10:17:34,like
r0004134,post000292,u00315,2025-03-14T10:20:07,like
r0004135,post000266,u00380,2025-03-14T10:24:14,like
r0004136,post000275,u00260,2025-03-14T10:25:28,like
r0004137,post000292,u00022,2025-03-14T10:30:45,support
r0004138,post000256,u00329,2025-03-14T10:32:35,like
r0004139,post000256,u00099,2025-03-14T10:33:58,like
r0004140,post000305,u00069,2025-03-14T10:39:45,like
r0004141,post000264,u00308,2025-03-14T10:40:54,like
r0004142,post000277,u00265,2025-03-14T10:43:18,celebrate
r0004143,post000255,u00250,2025-03-14T10:43:19,insightful
r0004144,post000284,u00394,2025-03-14T10:43:31,support
r0004145,post000249,u00264,2025-03-14T10:43:46,like
r0004146,post000253,u00237,2025-03-14T10:44:02,like
r0004147,post000270,u00250,2025-03-14T10:44:21,celebrate
r0004148,post000295,u00003,2025-03-14T10:46:21,like
r0004149,post000288,u00360,2025-03-14T10:48:59,insightful
r0004150,post000292,u00276,2025-03-14T10:51:46,like
r0004151,post000266,u00025,2025-03-14T10:54:32,like
r0004152,post000305,u00203,2025-03-14T10:56:49,support
r0004153,post000302,u00011,2025-03-14T10:56:55,support
r0004154,post000252,u00392,2025-03-14T11:01:34,celebrate
r0004155,post000297,u00003,2025-03-14T11:03:05,insightful
r0004156,post000298,u00188,2025-03-14T11:05:25,support
r0004157,post000291,u00099,2025-03-14T11:05:32,like
r0004158,post000260,u00179,2025-03-14T11:08:23,like
r0004159,post000278,u00256,2025-03-14T11:11:53,like
r0004160,post000276,u00238,2025-03-14T11:14:09,like
r0004161,post000277,u00253,2025-03-14T11:14:10,like
r0004162,post000267,u00088,2025-03-14T11:14:43,like
r0004163,post000297,u00265,2025-03-14T11:16:42,like
r0004164,post000283,u00285,2025-03-14T11:18:12,support
r0004165,post000286,u00192,2025-03-14T11:18:49,like
r0004166,post000289,u00112,2025-03-14T11:21:12,celebrate
r0004167,post000293,u00395,2025-03-14T11:23:41,like
r0004168,post000270,u00046,2025-03-14T11:26:05,like
r0004169,post000280,u00192,2025-03-14T11:31:01,like
r0004170,post000255,u00253,2025-03-14T11:32:17,celebrate
r0004171,post000304,u00397,2025-03-14T11:36:16,insightful
r0004172,post000266,u00246,2025-03-14T11:36:16,like
r0004173,post000258,u00223,2025-03-14T11:45:21,support
r0004174,post000291,u00225,2025-03-14T11:45:45,like
r0004175,post000262,u00031,2025-03-14T11:46:47,like
r0004176,post000261,u00092,2025-03-14T11:47:02,like
r0004177,post000273,u00260,2025-03-14T11:47:10,insightful
r0004178,post000292,u00039,2025-03-14T11:50:18,celebrate
r0004179,post000290,u00094,2025-03-14T11:53:22,insightful
r0004180,post000256,u00094,2025-03-14T11:53:31,like
r0004181,post000273,u00064,2025-03-14T11:53:47,celebrate
r0004182,post000252,u00195,2025-03-14T11:55:48,like
r0004183,post000307,u00329,2025-03-14T11:56:44,insightful
r0004184,post000305,u00039,2025-03-14T11:57:13,support
r0004185,post000289,u00179,2025-03-14T12:01:55,celebrate
r0004186,post000299,u00339,2025-03-14T12:03:29,like
r0004187,post000265,u00172,2025-03-14T12:08:08,like
r0004188,post000261,u00033,2025-03-14T12:12:10,like
r0004189,post000307,u00070,2025-03-14T12:13:12,like
r0004190,post000264,u00359,2025-03-14T12:13:38,support
r0004191,post000312,u00231,2025-03-14T12:14:32,insightful
r0004192,post000270,u00112,2025-03-14T12:15:50,like
r0004193,post000287,u00039,2025-03-14T12:16:25,like
r0004194,post000294,u00348,2025-03-14T12:19:04,like
r0004195,post000312,u00005,2025-03-14T12:20:31,like
r0004196,post000287,u00064,2025-03-14T12:21:14,like
r0004197,post000309,u00310,2025-03-14T12:22:44,like
r0004198,post000257,u00188,2025-03-14T12:22:46,insightful
r0004199,post000299,u00300,2025-03-14T12:25:02,support
r0004200,post000307,u00393,2025-03-14T12:27:32,insightful
r0004201,post000296,u00023,2025-03-14T12:27:44,insightful
r0004202,post000291,u00276,2025-03-14T12:31:36,like
r0004203,post000254,u00291,2025-03-14T12:31:47,like
r0004204,post000268,u00205,2025-03-14T12:35:36,like
r0004205,post000257,u00308,2025-03-14T12:37:02,like
r0004206,post000265,u00274,2025-03-14T12:37:58,like
r0004207,post000301,u00020,2025-03-14T12:38:50,insightful
r0004208,post000275,u00376,2025-03-14T12:40:32,like
r0004209,post000292,u00250,2025-03-14T12:40:34,like
r0004210,post000312,u00376,2025-03-14T12:43:08,like
r0004211,post000282,u00371,2025-03-14T12:47:38,like
r0004212,post000297,u00174,2025-03-14T12:48:44,like
r0004213,post000300,u00022,2025-03-14T12:52:00,celebrate
r0004214,post000273,u00306,2025-03-14T12:52:59,like
r0004215,post000270,u00262,2025-03-14T12:56:17,insightful
r0004216,post000297,u00051,2025-03-14T12:56:51,like
r0004217,post000293,u00121,2025-03-14T12:56:55,like
r0004218,post000280,u00238,2025-03-14T12:57:33,like
r0004219,post000256,u00054,2025-03-14T12:59:22,like
r0004220,post000279,u00004,2025-03-14T13:01:53,like
r0004221,post000260,u00051,2025-03-14T13:02:12,support
r0004222,post000294,u00120,2025-03-14T13:03:29,support
r0004223,post000284,u00364,2025-03-14T13:04:01,like
r0004224,post000294,u00312,2025-03-14T13:07:13,like
r0004225,post000282,u00376,2025-03-14T13:10:40,celebrate
r0004226,post000294,u00252,2025-03-14T13:10:46,like
r0004227,post000307,u00059,2025-03-14T13:13:35,celebrate
r0004228,post000303,u00046,2025-03-14T13:15:15,like
r0004229,post000286,u00043,2025-03-14T13:16:00,like
r0004230,post000279,u00262,2025-03-14T13:16:49,like
r0004231,post000281,u00003,2025-03-14T13:17:14,like
r0004232,post000297,u00333,2025-03-14T13:18:05,like
r0004233,post000277,u00044,2025-03-14T13:18:15,support
r0004234,post000267,u00358,2025-03-14T13:23:42,like
r0004235,post000275,u00308,2025-03-14T13:24:45,like
r0004236,post000276,u00207,2025-03-14T13:25:04,like
r0004237,post000311,u00384,2025-03-14T13:25:22,like
r0004238,post000290,u00250,2025-03-14T13:27:02,celebrate
r0004239,post000300,u00063,2025-03-14T13:27:21,support
r0004240,post000266,u00274,2025-03-14T13:34:09,support
r0004241,post000308,u00250,2025-03-14T13:34:18,insightful
r0004242,post000257,u00380,2025-03-14T13:36:36,celebrate
r0004243,post000283,u00087,2025-03-14T13:37:01,support
r0004244,post000298,u00317,2025-03-14T13:39:55,like
r0004245,post000278,u00125,2025-03-14T13:40:13,insightful
r0004246,post000290,u00224,2025-03-14T13:41:38,like
r0004247,post000307,u00306,2025-03-14T13:41:42,insightful
r0004248,post000278,u00007,2025-03-14T13:41:57,like
r0004249,post000300,u00399,2025-03-14T13:42:52,celebrate
r0004250,post000291,u00080,2025-03-14T13:43:21,like
r0004251,post000262,u00355,2025-03-14T13:44:35,like
r0004252,post000274,u00359,2025-03-14T13:44:48,like
r0004253,post000308,u00010,2025-03-14T13:48:44,like
r0004254,post000273,u00133,2025-03-14T13:49:20,like
r0004255,post000285,u00191,2025-03-14T13:50:45,insightful
r0004256,post000305,u00025,2025-03-14T13:58:50,celebrate
r0004257,post000312,u00374,2025-03-14T14:02:53,like
r0004258,post000290,u00054,2025-03-14T14:07:50,like
r0004259,post000271,u00039,2025-03-14T14:09:00,celebrate
r0004260,post000280,u00064,2025-03-14T14:09:36,support
r0004261,post000279,u00212,2025-03-14T14:09:54,like
r0004262,post000306,u00201,2025-03-14T14:14:59,like
r0004263,post000304,u00329,2025-03-14T14:15:19,insightful
r0004264,post000266,u00065,2025-03-14T14:18:14,celebrate
r0004265,post000297,u00033,2025-03-14T14:18:58,like
r0004266,post000308,u00099,2025-03-14T14:32:54,like
r0004267,post000295,u00260,2025-03-14T14:32:58,like
r0004268,post000261,u00124,2025-03-14T14:33:49,celebrate
r0004269,post000260,u00016,2025-03-14T14:34:46,like
r0004270,post000303,u00330,2025-03-14T14:37:21,like
r0004271,post000291,u00036,2025-03-14T14:37:29,like
r0004272,post000272,u00211,2025-03-14T14:37:33,like
r0004273,post000265,u00252,2025-03-14T14:37:53,like
r0004274,post000263,u00237,2025-03-14T14:41:44,like
r0004275,post000297,u00020,2025-03-14T14:43:40,like
r0004276,post000274,u00138,2025-03-14T14:45:02,like
r0004277,post000308,u00127,2025-03-14T14:46:41,like
r0004278,post000270,u00053,2025-03-14T14:48:43,insightful
r0004279,post000287,u00094,2025-03-14T14:49:27,like
r0004280,post000262,u00159,2025-03-14T14:49:58,like
r0004281,post000297,u00218,2025-03-14T14:51:38,like
r0004282,post000310,u00329,2025-03-14T14:52:15,like
r0004283,post000292,u00192,2025-03-14T14:53:38,like
r0004284,post000296,u00381,2025-03-14T14:56:50,like
r0004285,post000302,u00211,2025-03-14T14:57:11,like
r0004286,post000307,u00308,2025-03-14T15:03:57,support
r0004287,post000257,u00399,2025-03-14T15:04:03,celebrate
r0004288,post000279,u00394,2025-03-14T15:05:34,like
r0004289,post000279,u00234,2025-03-14T15:10:49,like
r0004290,post000284,u00120,2025-03-14T15:11:40,like
r0004291,post000274,u00245,2025-03-14T15:14:36,like
r0004292,post000287,u00333,2025-03-14T15:15:07,like
r0004293,post000274,u00225,2025-03-14T15:18:15,like
r0004294,post000265,u00126,2025-03-14T15:19:28,celebrate
r0004295,post000284,u00329,2025-03-14T15:24:18,like
r0004296,post000290,u00237,2025-03-14T15:25:46,like
r0004297,post000287,u00291,2025-03-14T15:30:01,like
r0004298,post000255,u00249,2025-03-14T15:30:08,like
r0004299,post000304,u00032,2025-03-14T15:30:11,insightful
r0004300,post000267,u00348,2025-03-14T15:32:52,support
r0004301,post000271,u00120,2025-03-14T15:33:12,like
r0004302,post000272,u00065,2025-03-14T15:36:12,like
r0004303,post000297,u00235,2025-03-14T15:38:52,celebrate
r0004304,post000301,u00237,2025-03-14T15:44:21,like
r0004305,post000311,u00246,2025-03-14T15:45:21,like
r0004306,post000259,u00329,2025-03-14T15:47:08,like
r0004307,post000313,u00148,2025-03-14T15:47:17,like
r0004308,post000266,u00011,2025-03-14T15:50:05,celebrate
r0004309,post000302,u00024,2025-03-14T15:53:26,celebrate
r0004310,post000277,u00218,2025-03-14T15:55:06,like
r0004311,post000289,u00246,2025-03-14T15:55:25,like
r0004312,post000283,u00046,2025-03-14T15:58:46,celebrate
r0004313,post000269,u00187,2025-03-14T16:05:52,insightful
r0004314,post000297,u00276,2025-03-14T16:13:47,insightful
r0004315,post000301,u00256,2025-03-14T16:14:16,like
r0004316,post000274,u00265,2025-03-14T16:18:48,like
r0004317,post000267,u00154,2025-03-14T16:18:50,like
r0004318,post000285,u00364,2025-03-14T16:20:02,celebrate
r0004319,post000267,u00033,2025-03-14T16:20:42,like
r0004320,post000294,u00242,2025-03-14T16:24:07,like
r0004321,post000302,u00306,2025-03-14T16:26:43,celebrate
r0004322,post000287,u00231,2025-03-14T16:29:54,like
r0004323,post000288,u00269,2025-03-14T16:30:34,like
r0004324,post000261,u00345,2025-03-14T16:43:37,support
r0004325,post000260,u00210,2025-03-14T16:44:44,like
r0004326,post000308,u00230,2025-03-14T16:50:24,like
r0004327,post000280,u00094,2025-03-14T16:52:09,celebrate
r0004328,post000316,u00087,2025-03-14T16:58:32,like
r0004329,post000311,u00212,2025-03-14T17:00:58,like
r0004330,post000296,u00098,2025-03-14T17:03:30,like
r0004331,post000259,u00357,2025-03-14T17:13:01,like
r0004332,post000280,u00065,2025-03-14T17:15:19,like
r0004333,post000277,u00315,2025-03-14T17:30:58,celebrate
r0004334,post000287,u00006,2025-03-14T17:34:47,like
r0004335,post000275,u00159,2025-03-14T17:39:27,celebrate
r0004336,post000272,u00098,2025-03-14T17:39:56,like
r0004337,post000286,u00020,2025-03-14T17:42:10,insightful
r0004338,post000263,u00260,2025-03-14T17:55:18,celebrate
r0004339,post000291,u00305,2025-03-14T17:58:44,like
r0004340,post000306,u00003,2025-03-14T18:17:54,like
r0004341,post000292,u00131,2025-03-14T18:30:10,insightful
r0004342,post000304,u00245,2025-03-14T18:40:32,like
r0004343,post000306,u00397,2025-03-14T18:45:34,support
r0004344,post000305,u00069,2025-03-14T19:08:13,celebrate
r0004345,post000294,u00174,2025-03-14T19:18:17,like
r0004346,post000297,u00112,2025-03-14T19:26:16,like
r0004347,post000263,u00205,2025-03-14T19:27:38,like
r0004348,post000273,u00218,2025-03-14T19:38:52,like
r0004349,post000267,u00055,2025-03-14T19:43:25,insightful
r0004350,post000311,u00394,2025-03-14T19:44:55,like
r0004351,post000305,u00210,2025-03-14T19:52:11,like
r0004352,post000278,u00268,2025-03-14T20:04:46,support
r0004353,post000304,u00064,2025-03-14T20:08:38,like
r0004354,post000287,u00376,2025-03-14T20:22:32,insightful
r0004355,post000308,u00007,2025-03-14T20:35:14,like
r0004356,post000258,u00034,2025-03-14T20:46:16,like
r0004357,post000285,u00073,2025-03-14T20:50:15,like
r0004358,post000285,u00150,2025-03-14T21:02:54,like
r0004359,post000281,u00105,2025-03-14T21:13:14,like
r0004360,post000282,u00089,2025-03-14T21:19:19,like
r0004361,post000309,u00253,2025-03-14T21:27:59,celebrate
r0004362,post000298,u00392,2025-03-14T21:34:18,insightful
r0004363,post000312,u00260,2025-03-14T21:36:16,like
r0004364,post000294,u00268,2025-03-14T21:37:41,like
r0004365,post000280,u00235,2025-03-14T21:46:05,insightful
r0004366,post000280,u00189,2025-03-14T21:46:07,insightful
r0004367,post000261,u00053,2025-03-14T22:01:34,support
r0004368,post000301,u00245,2025-03-14T22:02:00,like
r0004369,post000265,u00317,2025-03-14T22:03:50,like
r0004370,post000305,u00264,2025-03-14T22:07:00,like
r0004371,post000264,u00317,2025-03-14T22:08:38,support
r0004372,post000277,u00055,2025-03-14T22:12:01,like
r0004373,post000262,u00037,2025-03-14T22:26:38,like
r0004374,post000300,u00196,2025-03-14T22:58:20,like
r0004375,post000272,u00276,2025-03-14T23:00:52,like
r0004376,post000277,u00174,2025-03-14T23:09:15,celebrate
r0004377,post000297,u00293,2025-03-14T23:10:41,support
r0004378,post000306,u00384,2025-03-14T23:13:03,insightful
r0004379,post000301,u00020,2025-03-14T23:18:06,like
r0004380,post000313,u00196,2025-03-14T23:18:57,support
r0004381,post000302,u00083,2025-03-14T23:19:17,insightful
r0004382,post000307,u00031,2025-03-14T23:28:51,like
r0004383,post000308,u00256,2025-03-14T23:35:13,like
r0004384,post000292,u00240,2025-03-14T23:37:48,like
r0004385,post000294,u00393,2025-03-14T23:39:52,like
r0004386,post000312,u00250,2025-03-14T23:40:38,like
r0004387,post000289,u00196,2025-03-14T23:43:54,like
r0004388,post000316,u00057,2025-03-14T23:45:54,like
r0004389,post000260,u00127,2025-03-14T23:48:22,celebrate
r0004390,post000261,u00133,2025-03-14T23:50:39,like
r0004391,post000296,u00098,2025-03-15T00:16:37,like
r0004392,post000273,u00105,2025-03-15T00:26:31,like
r0004393,post000269,u00380,2025-03-15T00:30:43,like
r0004394,post000275,u00083,2025-03-15T00:38:53,like
r0004395,post000276,u00210,2025-03-15T00:51:07,support
r0004396,post000273,u00306,2025-03-15T01:09:54,like
r0004397,post000276,u00190,2025-03-15T01:16:59,insightful
r0004398,post000272,u00150,2025-03-15T01:21:59,like
r0004399,post000277,u00036,2025-03-15T01:23:40,like
r0004400,post000302,u00011,2025-03-15T01:33:28,like
r0004401,post000280,u00131,2025-03-15T01:45:40,like
r0004402,post000306,u00157,2025-03-15T01:59:49,like
r0004403,post000308,u00218,2025-03-15T02:01:50,support
r0004404,post000314,u00260,2025-03-15T02:04:50,like
r0004405,post000290,u00271,2025-03-15T02:10:22,like
r0004406,post000314,u00350,2025-03-15T02:13:42,like
r0004407,post000303,u00248,2025-03-15T02:20:13,like
r0004408,post000266,u00286,2025-03-15T02:21:28,like
r0004409,post000284,u00098,2025-03-15T02:24:34,like
r0004410,post000278,u00036,2025-03-15T02:34:16,like
r0004411,post000287,u00352,2025-03-15T02:40:40,like
r0004412,post000301,u00104,2025-03-15T02:41:51,like
r0004413,post000297,u00306,2025-03-15T02:42:51,insightful
r0004414,post000315,u00036,2025-03-15T02:42:59,like
r0004415,post000271,u00314,2025-03-15T02:43:15,like
r0004416,post000277,u00108,2025-03-15T02:43:37,support
r0004417,post000318,u00157,2025-03-15T02:59:19,celebrate
r0004418,post000314,u00205,2025-03-15T03:03:59,insightful
r0004419,post000297,u00196,2025-03-15T03:17:26,like
r0004420,post000298,u00350,2025-03-15T03:19:45,like
r0004421,post000295,u00186,2025-03-15T03:34:30,like
r0004422,post000305,u00036,2025-03-15T03:38:51,like
r0004423,post000313,u00210,2025-03-15T03:44:27,support
r0004424,post000291,u00018,2025-03-15T04:02:11,like
r0004425,post000294,u00036,2025-03-15T04:14:49,support
r0004426,post000289,u00245,2025-03-15T04:24:40,insightful
r0004427,post000302,u00196,2025-03-15T04:53:29,like
r0004428,post000305,u00036,2025-03-15T04:54:23,like
r0004429,post000282,u00036,2025-03-15T04:54:34,insightful
r0004430,post000262,u00285,2025-03-15T04:56:45,like
r0004431,post000285,u00374,2025-03-15T05:00:56,like
r0004432,post000277,u00245,2025-03-15T05:09:06,celebrate
r0004433,post000281,u00144,2025-03-15T05:09:10,like
r0004434,post000274,u00196,2025-03-15T05:12:01,like
r0004435,post000315,u00374,2025-03-15T05:26:25,like
r0004436,post000300,u00108,2025-03-15T05:37:28,support
r0004437,post000315,u00120,2025-03-15T05:41:48,like
r0004438,post000273,u00271,2025-03-15T05:50:48,like
r0004439,post000286,u00150,2025-03-15T05:51:51,like
r0004440,post000268,u00192,2025-03-15T05:57:48,like
r0004441,post000301,u00125,2025-03-15T05:58:55,insightful
r0004442,post000292,u00196,2025-03-15T06:02:03,like
r0004443,post000292,u00098,2025-03-15T06:14:05,like
r0004444,post000282,u00382,2025-03-15T06:23:10,celebrate
r0004445,post000266,u00285,2025-03-15T06:25:53,like
r0004446,post000289,u00348,2025-03-15T06:35:24,like
r0004447,post000267,u00003,2025-03-15T06:47:13,celebrate
r0004448,post000313,u00174,2025-03-15T06:59:54,like
r0004449,post000265,u00174,2025-03-15T07:05:05,like
r0004450,post000297,u00348,2025-03-15T07:35:37,like
r0004451,post000265,u00312,2025-03-15T07:45:11,like
r0004452,post000297,u00174,2025-03-15T07:49:51,like
